sentence,word,ner
335-7,.,O
335-8,Vendar,O
335-8,pa,O
335-8,ga,O
335-8,Trump,O
335-8,ni,O
335-8,poslušal,O
335-8,",",O
335-8,ko,O
335-8,mu,O
335-8,je,O
335-8,svetoval,O
335-8,",",O
335-8,naj,O
335-8,se,O
335-8,le,O
335-8,iskreno,O
335-8,opraviči,O
335-8,in,O
335-8,pokesa,O
335-8,",",O
335-8,potem,O
335-8,pa,O
335-8,naj,O
335-8,preneha,O
335-8,.,O
335-9,Trump,O
335-9,se,O
335-9,je,O
335-9,opravičil,O
335-9,",",O
335-9,vendar,O
335-9,obenem,O
335-9,takoj,O
335-9,napadel,O
335-9,nekdanjega,O
335-9,predsednika,O
335-9,ZDA,B-LOC
335-9,Billa,B-PER
335-9,Clintona,I-PER
335-9,",",O
335-9,da,O
335-9,je,O
335-9,veliko,O
335-9,hujši,O
335-9,od,O
335-9,njega,O
335-9,.,O
335-10,Obenem,O
335-10,trdi,O
335-10,",",O
335-10,da,O
335-10,se,O
335-10,tako,O
335-10,pač,O
335-10,pogovarjajo,O
335-10,fantje,O
335-10,v,O
335-10,športni,O
335-10,slačilnici,O
335-10,.,O
335-11,Christie,O
335-11,je,O
335-11,politično,O
335-11,dovolj,O
335-11,pameten,O
335-11,",",O
335-11,da,O
335-11,mu,O
335-11,je,O
335-11,jasno,O
335-11,",",O
335-11,da,O
335-11,takšno,O
335-11,opravičilo,O
335-11,lahko,O
335-11,sprejmejo,O
335-11,le,O
335-11,Trumpovi,B-PER
335-11,“,O
335-11,verniki,O
335-11,”,O
335-11,",",O
335-11,ne,O
335-11,pa,O
335-11,tudi,O
335-11,Američani,B-PER
335-11,",",O
335-11,za,O
335-11,glasove,O
335-11,katerih,O
335-11,se,O
335-11,šele,O
335-11,bori,O
335-11,.,O
335-12,Trump,O
335-12,je,O
335-12,ubral,O
335-12,svojo,O
335-12,pot,O
335-12,enako,O
335-12,tisti,O
335-12,",",O
335-12,ki,O
335-12,jo,O
335-12,je,O
335-12,ubral,O
335-12,v,O
335-12,času,O
335-12,boja,O
335-12,za,O
335-12,republikansko,O
335-12,predsedniško,O
335-12,nominacijo,O
335-12,",",O
335-12,ko,O
335-12,je,O
335-12,lomastil,O
335-12,na,O
335-12,vse,O
335-12,strani,O
335-12,in,O
335-12,nemudoma,O
335-12,napadel,O
335-12,vsakega,O
335-12,",",O
335-12,ki,O
335-12,si,O
335-12,ga,O
335-12,je,O
335-12,upal,O
335-12,kritizirati,O
335-12,.,O
335-13,V,O
335-13,torek,O
335-13,je,O
335-13,na,O
335-13,televiziji,O
335-13,Fox,B-ORG
335-13,dejal,O
335-13,",",O
335-13,da,O
335-13,je,O
335-13,vesel,O
335-13,",",O
335-13,ker,O
335-13,so,O
335-13,se,O
335-13,mu,O
335-13,sneli,O
335-13,okovi,O
335-13,in,O
335-13,se,O
335-13,lahko,O
335-13,bori,O
335-13,za,O
335-13,Ameriko,B-LOC
335-13,",",O
335-13,kot,O
335-13,želi,O
335-13,",",O
335-13,čeprav,O
335-13,seveda,O
335-13,ni,O
335-13,jasno,O
335-13,",",O
335-13,kakšne,O
335-13,okove,O
335-13,naj,O
335-13,bi,O
335-13,sploh,O
335-13,imel,O
335-13,",",O
335-13,saj,O
335-13,je,O
335-13,vedno,O
335-13,povedal,O
335-13,",",O
335-13,kar,O
335-13,mu,O
335-13,je,O
335-13,prišlo,O
335-13,na,O
335-13,pamet,O
335-13,.,O
335-14,Ryana,O
335-14,je,O
335-14,označil,O
335-14,za,O
335-14,šibkega,O
335-14,in,O
335-14,neučinkovitega,O
335-14,voditelja,O
335-14,",",O
335-14,norčeval,O
335-14,se,O
335-14,je,O
335-14,iz,O
335-14,njegovega,O
335-14,poraza,O
335-14,kot,O
335-14,podpredsedniškega,O
335-14,kandidata,O
335-14,Mittu,B-PER
335-14,Romneyju,I-PER
335-14,leta,O
335-14,2012,O
335-14,in,O
335-14,dejal,O
335-14,",",O
335-14,da,O
335-14,mu,O
335-14,je,O
335-14,dovolj,O
335-14,tega,O
335-14,",",O
335-14,da,O
335-14,ga,O
335-14,Ryan,O
335-14,ne,O
335-14,podpira,O
335-14,in,O
335-14,si,O
335-14,njegove,O
335-14,podpore,O
335-14,več,O
335-14,niti,O
335-14,ne,O
335-14,želi,O
335-14,.,O
335-14,“,O
335-14,Samo,O
335-14,kihnem,O
335-14,in,O
335-14,že,O
335-14,pride,O
335-14,in,O
335-14,pravi,O
335-14,",",O
335-14,da,O
335-14,je,O
335-14,to,O
335-14,grozno,O
335-14,",",O
335-14,”,O
335-14,je,O
335-14,dejal,O
335-14,Trump,O
335-14,in,O
335-14,potem,O
335-14,v,O
335-14,nasprotju,O
335-14,z,O
335-14,vsemi,O
335-14,dejstvi,O
335-14,zatrdil,O
335-14,",",O
335-14,da,O
335-14,Ryan,O
335-14,podpira,O
335-14,amnestijo,O
335-14,za,O
335-14,nezakonite,O
335-14,priseljence,O
335-14,.,O
335-15,Za,O
335-15,besede,O
335-15,o,O
335-15,ženskah,O
335-15,se,O
335-15,niti,O
335-15,več,O
335-15,ne,O
335-15,opravičuje,O
335-15,",",O
335-15,saj,O
335-15,je,O
335-15,v,O
335-15,torek,O
335-15,povedal,O
335-15,",",O
335-15,da,O
335-15,k,O
335-15,njemu,O
335-15,prihaja,O
335-15,veliko,O
335-15,žensk,O
335-15,",",O
335-15,ki,O
335-15,pravijo,O
335-15,",",O
335-15,da,O
335-15,so,O
335-15,v,O
335-15,življenju,O
335-15,slišale,O
335-15,marsikaj,O
335-15,hujšega,O
335-15,in,O
335-15,bi,O
335-15,bila,O
335-15,velika,O
335-15,škoda,O
335-15,",",O
335-15,če,O
335-15,bi,O
335-15,zaradi,O
335-15,tega,O
335-15,izgubil,O
335-15,volitve,O
335-15,.,O
335-16,Napadel,O
335-16,je,O
335-16,tudi,O
335-16,vse,O
335-16,druge,O
335-16,republikance,O
335-16,",",O
335-16,ki,O
335-16,jih,O
335-16,ni,O
335-16,na,O
335-16,televizijah,O
335-16,",",O
335-16,da,O
335-16,bi,O
335-16,ga,O
335-16,zagovarjali,O
335-16,.,O
335-16,“,O
335-16,Včasih,O
335-16,se,O
335-16,moram,O
335-16,boriti,O
335-16,bolj,O
335-16,z,O
335-16,lastno,O
335-16,stranko,O
335-16,kot,O
335-16,z,O
335-16,osebo,O
335-16,na,O
335-16,drugi,O
335-16,strani,O
335-16,",",O
335-16,”,O
335-16,je,O
335-16,dejal,O
335-16,Trump,O
335-16,in,O
335-16,zagotovil,O
335-16,",",O
335-16,da,O
335-16,bo,O
335-16,vsem,O
335-16,republikancem,O
335-16,",",O
335-16,ki,O
335-16,ne,O
335-16,znajo,O
335-16,zmagovati,O
335-16,",",O
335-16,dal,O
335-16,veliko,O
335-16,lekcijo,O
335-16,.,O
335-17,McCain,O
335-17,",",O
335-17,ki,O
335-17,je,O
335-17,po,O
335-17,objavi,O
335-17,videa,O
335-17,umaknil,O
335-17,podporo,O
335-17,Trumpu,O
335-17,",",O
335-17,se,O
335-17,še,O
335-17,ni,O
335-17,odzval,O
335-17,na,O
335-17,obtožbo,O
335-17,",",O
335-17,da,O
335-17,ima,O
335-17,najbolj,O
335-17,umazana,O
335-17,usta,O
335-17,v,O
335-17,senatu,O
335-17,",",O
335-17,Ryan,O
335-17,pa,O
335-17,je,O
335-17,Trumpu,O
335-17,priporočil,O
335-17,",",O
335-17,naj,O
335-17,se,O
335-17,raje,O
335-17,posveti,O
335-17,boju,O
335-17,z,O
335-17,demokrati,O
335-17,kot,O
335-17,pa,O
335-17,s,O
335-17,svojo,O
335-17,lastno,O
335-17,stranko,O
335-17,.,O
335-18,Ankete,O
335-18,mu,O
335-18,trenutno,O
335-18,napovedujejo,O
335-18,poraz,O
335-18,zgodovinskih,O
335-18,razsežnosti,O
335-18,in,O
335-18,tega,O
335-18,se,O
335-18,zaveda,O
335-18,tudi,O
335-18,sam,O
335-18,",",O
335-18,saj,O
335-18,je,O
335-18,začel,O
335-18,trditi,O
335-18,",",O
335-18,da,O
335-18,je,O
335-18,sistem,O
335-18,prirejen,O
335-18,v,O
335-18,korist,O
335-18,Clintonove,O
335-18,in,O
335-18,demokratov,O
335-18,",",O
335-18,ki,O
335-18,pripravljajo,O
335-18,veliko,O
335-18,volilno,O
335-18,prevaro,O
335-18,.,O
335-19,V,O
335-19,torek,O
335-19,je,O
335-19,dejal,O
335-19,",",O
335-19,da,O
335-19,se,O
335-19,to,O
335-19,pripravlja,O
335-19,v,O
335-19,Philadelphii,B-LOC
335-19,",",O
335-19,kar,O
335-19,seveda,O
335-19,spet,O
335-19,sproža,O
335-19,obtožbe,O
335-19,o,O
335-19,rasizmu,O
335-19,",",O
335-19,saj,O
335-19,je,O
335-19,v,O
335-19,tem,O
335-19,mestu,O
335-19,veliko,O
335-19,temnopoltih,O
335-19,volivcev,O
335-19,.,O
335-20,Trumpovi,O
335-20,nastopi,O
335-20,njegove,O
335-20,podpornike,O
335-20,spravljajo,O
335-20,ob,O
335-20,pamet,O
335-20,in,O
335-20,na,O
335-20,zborovanjih,O
335-20,le,O
335-20,še,O
335-20,kričijo,O
335-20,",",O
335-20,da,O
335-20,je,O
335-20,potrebno,O
335-20,Clintonovo,O
335-20,zapreti,O
335-20,.,O
335-21,Na,O
335-21,zborovanju,O
335-21,republikanskega,O
335-21,podpredsedniškega,O
335-21,kandidata,O
335-21,Mika,B-PER
335-21,Penca,I-PER
335-21,je,O
335-21,ženska,O
335-21,dejala,O
335-21,",",O
335-21,da,O
335-21,bo,O
335-21,v,O
335-21,primeru,O
335-21,zmage,O
335-21,Clintonove,O
335-21,potrebno,O
335-21,sprožiti,O
335-21,revolucijo,O
335-21,.,O
335-22,Pence,B-PER
335-22,jo,O
335-22,je,O
335-22,miril,O
335-22,in,O
335-22,revolucijo,O
335-22,odsvetoval,O
335-22,",",O
335-22,ženska,O
335-22,pa,O
335-22,je,O
335-22,povedala,O
335-22,",",O
335-22,da,O
335-22,je,O
335-22,takšna,O
335-22,kot,O
335-22,Trump,O
335-22,in,O
335-22,se,O
335-22,bo,O
335-22,šla,O
335-22,revolucije,O
335-22,.,O
335-22,(,O
335-22,sta,O
335-22,),O
338-0,Kako,O
338-0,je,O
338-0,Donald,B-PER
338-0,Trump,B-PER
338-0,zavrnil,O
338-0,ponudbo,O
338-0,za,O
338-0,nakup,O
338-0,ljubljanskega,O
338-0,Nebotičnika,B-LOC
338-0,|,O
338-0,Finančni,B-ORG
338-0,trgi,I-ORG
338-1,Donaldu,O
338-1,Trumpu,O
338-1,",",O
338-1,ki,O
338-1,zadnje,O
338-1,tedne,O
338-1,javnost,O
338-1,razburja,O
338-1,s,O
338-1,svojimi,O
338-1,izjavami,O
338-1,v,O
338-1,kampanji,O
338-1,za,O
338-1,ameriškega,O
338-1,predsednika,O
338-1,",",O
338-1,so,O
338-1,ponujali,O
338-1,ljubljanski,O
338-1,Nebotičnik,O
338-1,",",O
338-1,a,O
338-1,se,O
338-1,nepremičninski,O
338-1,mogotec,O
338-1,ni,O
338-1,odločil,O
338-1,za,O
338-1,nakup,O
338-1,.,O
338-2,Slovenski,O
338-2,poslovnež,O
338-2,iz,O
338-2,Toronta,B-LOC
338-2,Marko,B-PER
338-2,Bricel,B-PER
338-2,–,O
338-2,sin,O
338-2,znanega,O
338-2,stavbarja,O
338-2,Ivana,B-PER
338-2,Briclja,I-PER
338-2,",",O
338-2,ki,O
338-2,je,O
338-2,gradil,O
338-2,Nebotičnik,O
338-2,–,O
338-2,je,O
338-2,pred,O
338-2,dobrimi,O
338-2,desetimi,O
338-2,leti,O
338-2,pri,O
338-2,Donaldu,O
338-2,Trumpu,O
338-2,preverjal,O
338-2,",",O
338-2,ali,O
338-2,bi,O
338-2,ga,O
338-2,morda,O
338-2,zanimal,O
338-2,nakup,O
338-2,te,O
338-2,znamenite,O
338-2,ljubljanske,O
338-2,stavbe,O
338-2,.,O
338-3,Bricel,O
338-3,:,O
338-3,Stavba,O
338-3,je,O
338-3,bila,O
338-3,zanemarjena,O
338-3,",",O
338-3,Trump,O
338-3,bi,O
338-3,jo,O
338-3,lahko,O
338-3,rešil,O
338-3,.,O
338-4,Ideja,O
338-4,o,O
338-4,morebitnem,O
338-4,nakupu,O
338-4,Nebotičnika,O
338-4,oziroma,O
338-4,ponudbi,O
338-4,Trumpu,O
338-4,je,O
338-4,bila,O
338-4,moja,O
338-4,.,O
338-5,Videl,O
338-5,sem,O
338-5,",",O
338-5,da,O
338-5,je,O
338-5,bila,O
338-5,zgradba,O
338-5,zaradi,O
338-5,finančnih,O
338-5,težav,O
338-5,lastnikov,O
338-5,zelo,O
338-5,zanemarjena,O
338-5,.,O
338-6,Kot,O
338-6,sinu,O
338-6,lastnika,O
338-6,Ljubljanske,B-ORG
338-6,gradbene,I-ORG
338-6,družbe,I-ORG
338-6,",",O
338-6,ki,O
338-6,je,O
338-6,gradila,O
338-6,stavbo,O
338-6,",",O
338-6,mi,O
338-6,je,O
338-6,bilo,O
338-6,žal,O
338-6,videti,O
338-6,tako,O
338-6,pomembno,O
338-6,stavbo,O
338-6,v,O
338-6,takšnem,O
338-6,stanju,O
338-6,",",O
338-6,"""",O
338-6,nam,O
338-6,je,O
338-6,povedal,O
338-6,Bricel,O
338-6,.,O
338-7,Vedel,O
338-7,sem,O
338-7,",",O
338-7,da,O
338-7,bi,O
338-7,Trumpovo,B-PER
338-7,lastništvo,O
338-7,rešilo,O
338-7,Nebotičnik,O
338-7,",",O
338-7,"""",O
338-7,je,O
338-7,dejal,O
338-7,Bricel,O
338-7,",",O
338-7,ki,O
338-7,je,O
338-7,ob,O
338-7,selitvi,O
338-7,v,O
338-7,tujino,O
338-7,zaradi,O
338-7,lažje,O
338-7,izgovorjave,O
338-7,iz,O
338-7,priimka,O
338-7,odstranil,O
338-7,črko,O
338-7,',O
338-7,j,O
338-7,',O
338-7,.,O
339-0,Timova,O
339-0,osebnost,O
339-0,leta,O
339-0,je,O
339-0,Donald,B-PER
339-0,Trump,B-PER
339-0,|,O
339-0,Prvi,O
339-0,interaktivni,O
339-0,multimedijski,O
339-0,portal,O
339-0,",",O
339-0,MMC,B-ORG
339-0,RTV,I-ORG
339-0,Slovenija,I-ORG
339-1,Ameriška,O
339-1,revija,O
339-1,Time,B-ORG
339-1,je,O
339-1,za,O
339-1,letošnjo,O
339-1,osebnost,O
339-1,leta,O
339-1,imenovala,O
339-1,novoizvoljenega,O
339-1,ameriškega,O
339-1,predsednika,O
339-1,Donalda,O
339-1,Trumpa,B-PER
339-1,",",O
339-1,ki,O
339-1,je,O
339-1,kot,O
339-1,prejemnik,O
339-1,tega,O
339-1,naziva,O
339-1,nasledil,O
339-1,nemško,O
339-1,kanclerko,O
339-1,Angelo,B-PER
339-1,Merkel,I-PER
339-1,.,O
339-2,V,O
339-2,obrazložitvi,O
339-2,Trumpovega,B-PER
339-2,imenovanja,O
339-2,so,O
339-2,pri,O
339-2,Timu,B-ORG
339-2,zapisali,O
339-2,",",O
339-2,da,O
339-2,je,O
339-2,Trump,O
339-2,na,O
339-2,novo,O
339-2,napisal,O
339-2,politična,O
339-2,pravila,O
339-2,Amerike,B-LOC
339-2,",",O
339-2,ob,O
339-2,tem,O
339-2,pa,O
339-2,ustvarjalci,O
339-2,revije,O
339-2,izpostavljajo,O
339-2,globoko,O
339-2,nestrinjanje,O
339-2,o,O
339-2,tem,O
339-2,",",O
339-2,ali,O
339-2,je,O
339-2,bila,O
339-2,njegova,O
339-2,vloga,O
339-2,pozitivna,O
339-2,ali,O
339-2,negativna,O
339-2,.,O
339-3,Revija,O
339-3,poudarja,O
339-3,predvsem,O
339-3,spektakularno,O
339-3,Trumpovo,B-PER
339-3,volilno,O
339-3,zmago,O
339-3,.,O
339-4,"""",O
339-4,Kdaj,O
339-4,smo,O
339-4,še,O
339-4,videli,O
339-4,posameznika,O
339-4,",",O
339-4,ki,O
339-4,je,O
339-4,tako,O
339-4,kljuboval,O
339-4,pričakovanjem,O
339-4,",",O
339-4,kršil,O
339-4,pravila,O
339-4,",",O
339-4,teptal,O
339-4,norme,O
339-4,in,O
339-4,premagal,O
339-4,ne,O
339-4,eno,O
339-4,",",O
339-4,ampak,O
339-4,dve,O
339-4,politični,O
339-4,stranki,O
339-4,na,O
339-4,poti,O
339-4,k,O
339-4,volilni,O
339-4,zmagi,O
339-4,",",O
339-4,na,O
339-4,katero,O
339-4,je,O
339-4,stopil,O
339-4,s,O
339-4,skoraj,O
339-4,ničelnimi,O
339-4,možnostmi,O
339-4,?,O
339-4,"""",O
339-4,je,O
339-4,zapisala,O
339-4,odgovorna,O
339-4,urednica,O
339-4,revije,O
339-4,Nancy,B-PER
339-4,Gibbs,I-PER
339-4,.,O
339-5,"""",O
339-5,Mislim,O
339-5,",",O
339-5,da,O
339-5,še,O
339-5,nismo,O
339-5,videli,O
339-5,osebe,O
339-5,",",O
339-5,ki,O
339-5,bi,O
339-5,delovala,O
339-5,na,O
339-5,tako,O
339-5,nekonvencionalen,O
339-5,način,O
339-5,in,O
339-5,bi,O
339-5,imela,O
339-5,takšen,O
339-5,vpliv,O
339-5,na,O
339-5,dogodke,O
339-5,leta,O
339-5,.,O
339-5,"""",O
339-5,Trumpova,O
339-5,podoba,O
339-5,je,O
339-5,tudi,O
339-5,na,O
339-5,naslovnici,O
339-5,revije,O
339-5,",",O
339-5,pri,O
339-5,čemer,O
339-5,ga,O
339-5,naslov,O
339-5,označuje,O
339-5,za,O
339-5,predsednika,O
339-5,Razdeljenih,B-LOC
339-5,držav,I-LOC
339-5,Amerike,I-LOC
339-5,.,O
339-6,Trump,O
339-6,je,O
339-6,v,O
339-6,odzivu,O
339-6,na,O
339-6,novico,O
339-6,o,O
339-6,nazivu,O
339-6,dejal,O
339-6,",",O
339-6,da,O
339-6,gre,O
339-6,za,O
339-6,"""",O
339-6,veliko,O
339-6,čast,O
339-6,",",O
339-6,ki,O
339-6,mu,O
339-6,veliko,O
339-6,pomeni,O
339-6,zavrnil,O
339-6,pa,O
339-6,je,O
339-6,navedbe,O
339-6,",",O
339-6,da,O
339-6,je,O
339-6,kriv,O
339-6,za,O
339-6,razprtije,O
339-6,",",O
339-6,in,O
339-6,pohvalil,O
339-6,svojega,O
339-6,predhodnika,O
339-6,Baracka,B-PER
339-6,Obamo,I-PER
339-6,.,O
339-7,V,O
339-7,ožjem,O
339-7,izboru,O
339-7,so,O
339-7,bili,O
339-7,poleg,O
339-7,Trumpa,O
339-7,še,O
339-7,demokratska,O
339-7,predsedniška,O
339-7,kandidatka,O
339-7,Hillary,B-PER
339-7,Clinton,I-PER
339-7,",",O
339-7,ruski,O
339-7,predsednik,O
339-7,Vladimir,B-PER
339-7,Putin,I-PER
339-7,",",O
339-7,britanski,O
339-7,evropski,O
339-7,poslanec,O
339-7,in,O
339-7,nekdanji,O
339-7,vodja,O
339-7,stranke,O
339-7,UKIP,B-ORG
339-7,Nigel,B-PER
339-7,Farage,I-PER
339-7,",",O
339-7,turški,O
339-7,predsednik,O
339-7,Recep,B-PER
339-7,Tayyip,I-PER
339-7,Erdogan,I-PER
339-7,in,O
339-7,ameriška,O
339-7,pevka,O
339-7,Beyonce,B-PER
339-7,.,O
339-8,Trump,O
339-8,je,O
339-8,bil,O
339-8,sicer,O
339-8,v,O
339-8,ožjem,O
339-8,izboru,O
339-8,že,O
339-8,lani,O
339-8,.,O
339-9,Revija,O
339-9,vsako,O
339-9,leto,O
339-9,povabi,O
339-9,bralce,O
339-9,",",O
339-9,da,O
339-9,glasujejo,O
339-9,za,O
339-9,osebnost,O
339-9,leta,O
339-9,",",O
339-9,končna,O
339-9,odločitev,O
339-9,pa,O
339-9,je,O
339-9,v,O
339-9,rokah,O
339-9,urednikov,O
339-9,revije,O
339-9,.,O
341-0,Time,B-ORG
341-0,:,O
341-0,Osebnost,O
341-0,leta,O
341-0,je,O
341-0,Donald,B-PER
341-0,Trump,I-PER
341-0,|,O
341-0,Planet.si,B-ORG
341-1,Revija,O
341-1,Time,O
341-1,je,O
341-1,že,O
341-1,90.,O
341-1,imenovala,O
341-1,osebnost,O
341-1,leta,O
341-1,.,O
341-2,Letos,O
341-2,je,O
341-2,to,O
341-2,izvoljeni,O
341-2,predsednik,O
341-2,ZDA,B-LOC
341-2,Donald,O
341-2,Trump,O
341-2,.,O
341-3,V,O
341-3,reviji,O
341-3,so,O
341-3,ob,O
341-3,tem,O
341-3,zapisali,O
341-3,",",O
341-3,da,O
341-3,obstaja,O
341-3,veliko,O
341-3,nestrinjanje,O
341-3,o,O
341-3,tem,O
341-3,",",O
341-3,ali,O
341-3,je,O
341-3,njegov,O
341-3,vpliv,O
341-3,dober,O
341-3,ali,O
341-3,slab,O
341-3,.,O
341-4,Zato,O
341-4,bo,O
341-4,na,O
341-4,to,O
341-4,odgovoril,O
341-4,čas,O
341-4,.,O
341-5,Donald,O
341-5,Trump,O
341-5,(,O
341-5,Foto,O
341-5,:,O
341-5,AP,B-ORG
341-5,),O
341-5,V,O
341-5,reviji,O
341-5,Time,O
341-5,so,O
341-5,uvodoma,O
341-5,pojasnili,O
341-5,",",O
341-5,da,O
341-5,izbirajo,O
341-5,osebnost,O
341-5,leta,O
341-5,že,O
341-5,90,O
341-5,let,O
341-5,",",O
341-5,od,O
341-5,leta,O
341-5,1927.,O
341-6,To,O
341-6,je,O
341-6,osebnost,O
341-6,",",O
341-6,ki,O
341-6,je,O
341-6,imela,O
341-6,v,O
341-6,preteklem,O
341-6,letu,O
341-6,po,O
341-6,oceni,O
341-6,uredništva,O
341-6,revija,O
341-6,največji,O
341-6,vpliv,O
341-6,",",O
341-6,dober,O
341-6,ali,O
341-6,slab,O
341-6,.,O
341-7,Izvoljeni,O
341-7,predsednik,O
341-7,ZDA,O
341-7,Donald,O
341-7,Trump,O
341-7,je,O
341-7,prejem,O
341-7,naziva,O
341-7,za,O
341-7,televizijo,O
341-7,NBC,B-ORG
341-7,opisal,O
341-7,kot,O
341-7,"""",O
341-7,zelo,O
341-7,",",O
341-7,zelo,O
341-7,veliko,O
341-7,čast,O
341-7,"""",O
341-7,.,O
341-8,Odzval,O
341-8,se,O
341-8,je,O
341-8,tudi,O
341-8,na,O
341-8,izjavo,O
341-8,revije,O
341-8,Time,O
341-8,",",O
341-8,da,O
341-8,je,O
341-8,“,O
341-8,predsednik,O
341-8,razdruženih,O
341-8,držav,O
341-8,Amerike,B-LOC
341-8,”,O
341-8,.,O
341-9,Kot,O
341-9,je,O
341-9,dejal,O
341-9,",",O
341-9,sam,O
341-9,ni,O
341-9,razdelil,O
341-9,ZDA,O
341-9,",",O
341-9,“,O
341-9,obstaja,O
341-9,pa,O
341-9,veliko,O
341-9,delitev,O
341-9,",",O
341-9,vendar,O
341-9,jih,O
341-9,bomo,O
341-9,presegli,O
341-9,.,O
341-10,Revija,O
341-10,Time,O
341-10,že,O
341-10,od,O
341-10,leta,O
341-10,1927,O
341-10,izbira,O
341-10,najbolj,O
341-10,vplivne,O
341-10,osebnosti,O
341-10,iz,O
341-10,svetovnega,O
341-10,dogajanja,O
341-10,.,O
341-11,Lani,O
341-11,je,O
341-11,bila,O
341-11,osebnost,O
341-11,leta,O
341-11,nemška,O
341-11,kanclerka,O
341-11,Angela,B-PER
341-11,Merkel,I-PER
341-11,",",O
341-11,ki,O
341-11,je,O
341-11,s,O
341-11,tem,O
341-11,postala,O
341-11,prva,O
341-11,ženska,O
341-11,s,O
341-11,tem,O
341-11,laskavim,O
341-11,nazivom,O
341-11,v,O
341-11,skoraj,O
341-11,30,O
341-11,letih,O
341-11,.,O
341-12,V,O
341-12,zgodovini,O
341-12,so,O
341-12,bile,O
341-12,sicer,O
341-12,osebnosti,O
341-12,leta,O
341-12,revije,O
341-12,Time,O
341-12,tudi,O
341-12,Adolf,B-PER
341-12,Hitler,I-PER
341-12,",",O
341-12,britanska,O
341-12,kraljica,O
341-12,Elizabeta,B-PER
341-12,II.,I-PER
341-12,in,O
341-12,Nelson,B-PER
341-12,Mandela,I-PER
341-12,.,O
